Lemma,Wortart,Deutsche Bedeutung,Englische Bedeutung,link,ipa,subst1_kw_hw_iw,struc,Substitution
balu,N.,"Unglück, Übel","bale (N.), viciousness, balefulness",https://koeblergerhard.de/wikiling/?f=got&page=35,balu,balu,CVCV,p¨lɜ
balu,N.,"Unglück, Übel","bale (N.), viciousness, balefulness",https://koeblergerhard.de/wikiling/?f=got&page=35,balu,balu,CVCV,pɜlu
balu,N.,"Unglück, Übel","bale (N.), viciousness, balefulness",https://koeblergerhard.de/wikiling/?f=got&page=35,balu,balu,CVCV,pɜlȣ
balu,N.,"Unglück, Übel","bale (N.), viciousness, balefulness",https://koeblergerhard.de/wikiling/?f=got&page=35,balu,balu,CVCV,pɜlɜ
balu,N.,"Unglück, Übel","bale (N.), viciousness, balefulness",https://koeblergerhard.de/wikiling/?f=got&page=35,balu,balu,CVCV,walu
balu,N.,"Unglück, Übel","bale (N.), viciousness, balefulness",https://koeblergerhard.de/wikiling/?f=got&page=35,balu,balu,CVCV,walȣ
balu,N.,"Unglück, Übel","bale (N.), viciousness, balefulness",https://koeblergerhard.de/wikiling/?f=got&page=35,balu,balu,CVCV,walɜ
balu,N.,"Unglück, Übel","bale (N.), viciousness, balefulness",https://koeblergerhard.de/wikiling/?f=got&page=35,balu,balu,CVCV,w¨lu
balu,N.,"Unglück, Übel","bale (N.), viciousness, balefulness",https://koeblergerhard.de/wikiling/?f=got&page=35,balu,balu,CVCV,w¨lȣ
balu,N.,"Unglück, Übel","bale (N.), viciousness, balefulness",https://koeblergerhard.de/wikiling/?f=got&page=35,balu,balu,CVCV,w¨lɜ
balu,N.,"Unglück, Übel","bale (N.), viciousness, balefulness",https://koeblergerhard.de/wikiling/?f=got&page=35,balu,balu,CVCV,wɜlu
balu,N.,"Unglück, Übel","bale (N.), viciousness, balefulness",https://koeblergerhard.de/wikiling/?f=got&page=35,balu,balu,CVCV,wɜlȣ
balu,N.,"Unglück, Übel","bale (N.), viciousness, balefulness",https://koeblergerhard.de/wikiling/?f=got&page=35,balu,balu,CVCV,wɜlɜ
balu,N.,"Unglück, Übel","bale (N.), viciousness, balefulness",https://koeblergerhard.de/wikiling/?f=got&page=35,balu,balu,CVCV,malu
balu,N.,"Unglück, Übel","bale (N.), viciousness, balefulness",https://koeblergerhard.de/wikiling/?f=got&page=35,balu,balu,CVCV,malȣ
balu,N.,"Unglück, Übel","bale (N.), viciousness, balefulness",https://koeblergerhard.de/wikiling/?f=got&page=35,balu,balu,CVCV,malɜ
balu,N.,"Unglück, Übel","bale (N.), viciousness, balefulness",https://koeblergerhard.de/wikiling/?f=got&page=35,balu,balu,CVCV,m¨lu
balu,N.,"Unglück, Übel","bale (N.), viciousness, balefulness",https://koeblergerhard.de/wikiling/?f=got&page=35,balu,balu,CVCV,m¨lȣ
balu,N.,"Unglück, Übel","bale (N.), viciousness, balefulness",https://koeblergerhard.de/wikiling/?f=got&page=35,balu,balu,CVCV,m¨lɜ
balu,N.,"Unglück, Übel","bale (N.), viciousness, balefulness",https://koeblergerhard.de/wikiling/?f=got&page=35,balu,balu,CVCV,mɜlu
balu,N.,"Unglück, Übel","bale (N.), viciousness, balefulness",https://koeblergerhard.de/wikiling/?f=got&page=35,balu,balu,CVCV,mɜlȣ
balu,N.,"Unglück, Übel","bale (N.), viciousness, balefulness",https://koeblergerhard.de/wikiling/?f=got&page=35,balu,balu,CVCV,mɜlɜ
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,para
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,par¨
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,parɜ
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,p¨ra
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,p¨r¨
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,p¨rɜ
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,pɜra
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,pɜr¨
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,pɜrɜ
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,wara
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,war¨
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,warɜ
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,w¨ra
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,w¨r¨
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,w¨rɜ
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,wɜra
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,wɜr¨
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,wɜrɜ
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,mara
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,mar¨
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,marɜ
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,m¨ra
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,m¨r¨
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,m¨rɜ
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,mɜra
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,mɜr¨
bara,M.,Mann,man,https://koeblergerhard.de/wikiling/?f=got&page=36,bara,bara,CVCV,mɜrɜ
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,pasi
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,pas¨
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,pasɜ
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,p¨si
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,p¨s¨
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,p¨sɜ
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,pɜsi
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,pɜs¨
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,pɜsɜ
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,pase
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,pas¨
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,pasɜ
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,p¨se
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,p¨s¨
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,p¨sɜ
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,pɜse
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,pɜs¨
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,pɜsɜ
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,wasi
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,was¨
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,wasɜ
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,w¨si
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,w¨s¨
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,w¨sɜ
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,wɜsi
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,wɜs¨
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,wɜsɜ
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,wase
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,was¨
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,wasɜ
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,w¨se
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,w¨s¨
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,w¨sɜ
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,wɜse
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,wɜs¨
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,wɜsɜ
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,masi
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,mas¨
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,masɜ
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,m¨si
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,m¨s¨
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,m¨sɜ
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,mɜsi
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,mɜs¨
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,mɜsɜ
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,mase
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,mas¨
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,masɜ
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,m¨se
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,m¨s¨
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,m¨sɜ
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,mɜse
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,mɜs¨
basi,N.,Beere,berry,https://koeblergerhard.de/wikiling/?f=got&page=37,basɪ,basɪ,CVCV,mɜsɜ
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,pata
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,pat¨
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,patɜ
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,p¨ta
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,p¨t¨
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,p¨tɜ
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,pɜta
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,pɜt¨
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,pɜtɜ
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,wata
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,wat¨
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,watɜ
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,w¨ta
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,w¨t¨
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,w¨tɜ
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,wɜta
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,wɜt¨
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,wɜtɜ
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,mata
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,mat¨
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,matɜ
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,m¨ta
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,m¨t¨
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,m¨tɜ
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,mɜta
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,mɜt¨
bata,M.,"Nutzen, Vorteil","benefit (N.), worthiness, avail (N.), advantage, profit (N.)",https://koeblergerhard.de/wikiling/?f=got&page=37,bata,bata,CVCV,mɜtɜ
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,posi
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,pos¨
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,posɜ
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,pȣsi
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,pȣs¨
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,pȣsɜ
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,pɜsi
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,pɜs¨
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,pɜsɜ
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,wosi
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,wos¨
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,wosɜ
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,wȣsi
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,wȣs¨
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,wȣsɜ
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,wɜsi
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,wɜs¨
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,wɜsɜ
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,mosi
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,mos¨
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,mosɜ
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,mȣsi
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,mȣs¨
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,mȣsɜ
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,mɜsi
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,mɜs¨
bausei,F.,"Bosheit, List, Betrug","malice, nastiness, cunning, deceit, deception",https://koeblergerhard.de/wikiling/?f=got&page=39,bɔsi,bɔsi,CVCV,mɜsɜ
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,peka
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,pek¨
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,pekɜ
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,p¨ka
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,p¨k¨
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,p¨kɜ
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,pɜka
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,pɜk¨
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,pɜkɜ
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,peŋa
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,peŋ¨
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,peŋɜ
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,p¨ŋa
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,p¨ŋ¨
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,p¨ŋɜ
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,pɜŋa
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,pɜŋ¨
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,pɜŋɜ
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,weka
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,wek¨
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,wekɜ
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,w¨ka
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,w¨k¨
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,w¨kɜ
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,wɜka
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,wɜk¨
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,wɜkɜ
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,weŋa
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,weŋ¨
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,weŋɜ
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,w¨ŋa
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,w¨ŋ¨
bega,F.,Streit,"quarrel (N.), squabble (N.)",https://koeblergerhard.de/wikiling/?f=got&page=39,beɡa,beɡa,CVCV,w¨ŋɜ
